GENE_SYMBOL,logFC,P.Value
SCG5,-0.0606922,0.685
IFNB1,-0.1068324,0.685
A4GALT,-0.0338776,0.685
ZC3H12D,-0.0739153,0.685
NOC2L,-0.0355839,0.685
ATHL1,0.0523846,0.685
GABRE,0.0688037,0.685
GLP2R,0.0759993,0.685
LOC100506115,-0.1097796,0.685
KLF4,0.0785237,0.685
ABCC13,-0.1330853,0.685
ACVR1,-0.0495517,0.685
PPIL3,0.038094,0.686
CCDC140,-0.1533948,0.686
TUBA4A,0.0407769,0.686
SNORA33,0.0393711,0.686
KLK12,-0.1252107,0.686
AKAP8L,-0.0393441,0.686
TAF9B,0.04411,0.686
XLOC_009194,0.0812127,0.686
SCP2,0.0637439,0.686
XLOC_l2_010625,0.0995782,0.686
FGD3,-0.0560156,0.686
LOC728485,-0.0342231,0.686
SNORD21,0.0748741,0.686
HIST1H1A,-0.1289411,0.686
GALT,-0.0350491,0.686
CAMSAP1,-0.0368441,0.686
UBAP1,0.0442744,0.686
C1QTNF1,-0.0720468,0.686
OPA1,0.041384,0.686
ECHDC3,0.0354815,0.686
XLOC_003824,0.0903478,0.686
RHOBTB1,-0.0488735,0.686
TUBGCP6,-0.049271,0.687
PRKD2,0.0434416,0.687
XLOC_l2_010386,-0.089059,0.687
LOC284412,-0.068154,0.687
PAX3,0.0819843,0.687
CCDC77,-0.0319061,0.687
LHB,0.0346739,0.687
NLRP11,-0.063295,0.687
CACNA1I,-0.0697282,0.687
MARCH6,0.0439382,0.687
AZI1,-0.0393366,0.687
PPP2R2A,-0.0343538,0.687
C1orf127,-0.1111877,0.687
XLOC_004549,0.0626028,0.687
OAF,-0.0593953,0.687
IL12B,-0.1270555,0.688
DRG2,-0.0399641,0.688
GRAMD1B,0.0869789,0.688
MAFG,0.0362503,0.688
PIK3R6,-0.0910142,0.688
PABPC5,0.0381622,0.688
MPPED2,0.064623,0.688
PATE4,0.159198,0.688
XLOC_l2_000514,-0.0711846,0.688
ACADL,-0.1448448,0.688
TNP2,0.0970906,0.688
TPTE2,0.0706951,0.688
MSRB3,0.064843,0.689
RPS6KB2,0.0321189,0.689
ZNF561,0.0323831,0.689
C11orf36,-0.2239064,0.689
MYO1C,-0.049741,0.689
ARHGEF16,-0.0544002,0.689
CDC73,-0.0546857,0.689
GABRD,0.1032417,0.689
LOC145845,0.0582046,0.689
LOC386758,-0.0397855,0.689
FEV,0.1257913,0.689
LEPROT,0.0539893,0.689
MEGF10,-0.0854075,0.69
CCDC117,-0.0554682,0.69
VGLL2,-0.1106934,0.69
CHRM3,0.0786503,0.69
LOC285375,0.0565867,0.69
EXOSC4,0.0344939,0.69
GLB1L2,-0.0441298,0.69
PPP1R3G,0.091276,0.69
LSM7,0.0586983,0.69
MYBL1,-0.0563734,0.69
FLJ42393,0.0354205,0.69
CD9,-0.1286951,0.69
C17orf64,0.1074777,0.69
C1orf31,0.0774831,0.69
TMEM139,0.0985757,0.691
TARS2,0.041055,0.691
ISL1,-0.0600902,0.691
ZDHHC18,-0.0792464,0.691
RAD21,-0.0385956,0.691
LGALS9,0.059722,0.691
ZNF883,-0.0487594,0.691
ZNF669,0.0621712,0.691
GPR97,-0.054381,0.691
PGAP3,-0.0485651,0.691
KRTAP7-1,0.0546779,0.691
SMCR5,-0.074833,0.691
OR5A2,0.0794651,0.692
LOC731779,-0.0624091,0.692
PLEKHG4B,-0.0720947,0.692
XLOC_l2_015766,-0.0613473,0.692
UNC13D,-0.1084181,0.692
RABGAP1,-0.0519999,0.692
LMOD2,0.0664738,0.692
SAP30,-0.0326057,0.692
RPL19,0.0336236,0.692
LOC253962,-0.0478855,0.692
MYO5C,0.0532833,0.692
UNC50,-0.0435551,0.692
XLOC_011519,0.0551625,0.692
GARNL3,0.0464026,0.692
OR8H3,0.0732025,0.693
ALCAM,-0.061843,0.693
ASB1,0.0327606,0.693
MAPK1,0.0351051,0.693
DOM3Z,-0.0326054,0.693
DFNA5,-0.0444176,0.693
LOC650226,0.0729589,0.693
OR4S2,-0.1987154,0.693
KSR1,0.0635748,0.693
C16orf61,0.0420885,0.693
MLL2,-0.0555597,0.693
FLJ38122,-0.1393598,0.693
SRRD,-0.0411747,0.693
D2HGDH,0.0362531,0.694
CXXC1P1,0.130556,0.694
LOC100128242,0.081647,0.694
GFRA4,-0.0719065,0.694
SYMPK,-0.0355765,0.694
PXK,-0.0433217,0.694
ARPC5L,0.0509657,0.694
PNPLA1,0.1711432,0.694
PDE6D,-0.0352958,0.694
SNORD42A,0.1933875,0.694
BSX,0.0368194,0.694
LOC100134713,-0.0438396,0.694
LINC00173,-0.0359332,0.694
FCRL5,-0.0494191,0.694
CACNB3,0.0365878,0.694
FLII,0.0370269,0.695
MRGPRF,-0.0510796,0.695
SNHG8,0.0569525,0.695
SNORA80,0.0628189,0.695
CHDH,0.0865067,0.695
ZNF496,0.0392478,0.695
CHCHD7,-0.0348075,0.695
SVOPL,0.060683,0.695
SGPL1,0.0307108,0.695
C1orf170,0.1528832,0.695
ATG3,0.0354205,0.695
DOK2,-0.0932943,0.695
PRSS36,0.0889627,0.695
NBPF7,-0.068748,0.695
VAMP2,0.0444053,0.695
NUP62CL,-0.0685071,0.695
TMEM173,-0.0544676,0.695
GDPD2,-0.1104892,0.695
OR52I2,0.0817897,0.695
TTTY7,0.1230661,0.695
SAMD4A,0.0733536,0.695
YIF1A,-0.0462967,0.695
SP8,-0.0485731,0.695
GIF,-0.0982105,0.696
LOC100505536,0.0944671,0.696
LOC100132526,0.0764882,0.696
FPGS,0.0370933,0.696
KLHDC4,0.0371885,0.696
TDRD5,-0.0732739,0.696
EFNA4,-0.0382106,0.696
C20orf103,0.0539866,0.696
TP73,0.0571815,0.696
ZNF527,0.036506,0.696
LIMCH1,-0.0619013,0.696
UPK1A,-0.0729356,0.696
MRPL13,-0.0354959,0.696
ALKBH8,0.0775149,0.696
LEMD3,-0.0350572,0.696
ADIPOR1,-0.0450007,0.696
LINC00226,-0.0727304,0.696
CCR8,-0.0902752,0.696
LOC283856,-0.0688282,0.696
ZMAT5,0.0519338,0.697
ADAMTSL5,-0.0390824,0.697
TCTA,0.0404352,0.697
ANKRD16,0.0313114,0.697
AOX2P,-0.0658591,0.697
CRYM,0.0708047,0.697
LOC283501,0.1070376,0.697
SUGT1P3,-0.0326445,0.697
LOC100128946,0.0805534,0.697
FKBP9,-0.0356155,0.697
GPR25,-0.0376687,0.697
AGFG2,-0.059204,0.697
SLC25A39,0.0477479,0.697
PDLIM1,-0.0774506,0.697
CLOCK,-0.038253,0.697
THBS1,-0.0485409,0.697
TTYH1,-0.0528436,0.698
DEFB108B,0.0462794,0.698
TBC1D22A,-0.0427362,0.698
XLOC_010110,-0.060201,0.698
ZMAT2,0.0369775,0.698
CHAC2,-0.0479691,0.698
ZNF576,0.0444486,0.698
TSPAN8,-0.0935104,0.698
LOC728723,-0.0599213,0.698
OCLN,-0.0350246,0.698
KCNH6,-0.0328332,0.698
XLOC_002672,0.0617019,0.699
LOC144817,0.0393946,0.699
MGC45922,-0.0396586,0.699
DNAJC17,0.0420577,0.699
ATXN1L,-0.0416399,0.699
MYO1F,0.0970269,0.699
THOC4,0.0687982,0.699
CYCS,-0.0335043,0.699
TRPC3,-0.0465621,0.699
VHLL,-0.0588039,0.699
CELA1,0.121838,0.699
PCMTD2,-0.0354366,0.699
XLOC_001776,0.0478553,0.7
TCL1B,-0.11834,0.7
ARMC1,0.0487076,0.7
CTSE,-0.0390098,0.7
KCNV2,0.0529883,0.7
EXTL2,-0.0432799,0.7
LOC100506470,-0.1232812,0.7
UNG,-0.035371,0.7
RAC1,-0.0293141,0.7
RBM12,-0.0316103,0.7
KDR,0.0659891,0.7
MRPL19,-0.0340584,0.7
XLOC_014030,0.1339998,0.7
CEP95,0.0372268,0.701
RILPL2,0.0445985,0.701
LOC646268,0.0717037,0.701
XLOC_l2_003400,0.0729718,0.701
ARHGEF10L,-0.0311987,0.701
LOC100133920,0.0729145,0.701
NME4,0.0531157,0.701
OR1A2,0.067691,0.701
XLOC_001966,0.1808164,0.701
PCOLCE,0.0382355,0.701
HNRNPF,-0.055699,0.701
OR2K2,0.0915706,0.701
LOC642852,0.039121,0.701
CRTC2,-0.0422326,0.701
TTC22,-0.0644855,0.701
USP6,-0.004186266666666668,0.7019196879981711
CHRNB4,0.0426742,0.702
BRAT1,-0.0326607,0.702
TSPAN10,0.0390159,0.702
RNF138P1,-0.0701814,0.702
CCDC163P,-0.0809871,0.702
PIAS3,0.0413301,0.702
PDE11A,0.04016,0.702
AA06,-0.1037866,0.702
METTL20,-0.0406122,0.702
EBNA1BP2,-0.0340575,0.702
SKIV2L,0.0467686,0.702
RAD54L,-0.1109328,0.702
XLOC_009325,0.0905686,0.702
SPICE1,0.0980802,0.702
RDH16,0.0854958,0.702
MGC21881,-0.0510321,0.7026981540384785
AKAP5,-0.0621096,0.703
NKAIN3,-0.047422,0.703
MS4A10,-0.0884984,0.703
SMC1A,-0.0828502,0.703
EED,-0.0353886,0.703
HOXC8,0.0894344,0.703
SFTPB,0.1393107,0.703
TTC18,-0.0392074,0.703
HFM1,0.096456,0.703
DNAJB13,-0.0421994,0.703
MCM3,-0.0345359,0.703
PIGA,0.0579236,0.703
SERGEF,-0.039655,0.703
YWHAZ,-0.0592516,0.704
CD300LB,-0.0517122,0.704
LOC389247,0.0779169,0.704
BBS12,-0.0414374,0.704
XLOC_002198,0.0537814,0.704
XLOC_012120,0.1149102,0.704
SRGN,0.1635503,0.704
FAM133B,0.0394188,0.704
RIPK2,0.0362376,0.704
OR10A7,0.0589219,0.704
SEC31B,-0.0494354,0.704
P2RX7,-0.0874361,0.704
SPRN,-0.0430927,0.704
RAB6C,-0.0488817,0.704
C4BPA,0.0603974,0.704
FBXO15,0.0409296,0.704
SETD6,0.0383608,0.704
XLOC_007306,-0.1296854,0.705
B3GNT7,-0.0666946,0.705
COQ3,0.0301196,0.705
VPS54,-0.0431314,0.705
OR9Q2,-0.2033936,0.705
TMEM61,0.0796057,0.705
KIAA0895,-0.0681348,0.705
EPHA4,0.0649058,0.705
MYEOV,0.07961,0.705
ZFP106,-0.046136,0.705
ZNF117,-0.0434288,0.705
GYS1,-0.0356447,0.705
XLOC_001225,-0.0547403,0.706
PYHIN1,0.038505,0.706
INO80E,-0.0295114,0.706
LOC440335,-0.1039715,0.706
TMEM238,0.0419135,0.706
MKI67,-0.1016414,0.706
TCEAL4,-0.032561,0.706
ATXN1,0.0347249,0.706
BAG5,-0.0455314,0.706
C1orf64,-0.1587554,0.706
TPSAB1,0.0867766,0.706
C3orf23,-0.0419542,0.706
HYMAI,0.0715006,0.706
LOC100507012,-0.1295028,0.706
TTC26,0.0400854,0.706
CDA,-0.0442999,0.706
ZNF445,0.031696,0.707
LOC100126784,0.067543,0.707
SCRG1,-0.1446519,0.707
C9orf103,0.0744357,0.707
LOC401980,0.0923433,0.707
LOC84856,0.0387892,0.707
CCT4,-0.0379286,0.707
XLOC_009858,0.0681452,0.707
XLOC_012335,0.0387068,0.707
EPHX2,0.0365119,0.707
SPRNP1,0.0428026,0.708
COL19A1,0.053232,0.708
SH3PXD2B,-0.0435454,0.708
CPLX2,-0.0439576,0.708
CHMP3,0.0307326,0.708
TNFRSF13C,-0.0608286,0.708
IL17C,0.1108954,0.708
PARP1,-0.0543555,0.708
RAB32,0.0876524,0.709
CINP,-0.0520682,0.709
LINC00087,0.0371847,0.709
LOC650293,0.0573202,0.709
LOC645206,0.040338,0.709
JAZF1,-0.0523905,0.709
SNAP23,0.0519407,0.709
CCDC75,-0.0466053,0.709
AGSK1,-0.0370227,0.709
GCNT1,-0.1194116,0.71
DLEU2L,0.0392927,0.71
ITGB4,0.0717056,0.71
ENSA,-0.0350841,0.71
MAGEA10,-0.0875863,0.71
PHOSPHO2-KLHL23,-0.0542077,0.71
ALG2,0.0346122,0.71
GRK1,-0.1112335,0.71
LTBR,0.1186347,0.71
PMS2P4,0.045265,0.71
GCNT4,-0.0890547,0.71
LOC100289094,0.0413049,0.71
SLC10A1,0.0576957,0.71
XLOC_004512,-0.0691245,0.71
MTMR12,-0.0693667,0.71
XLOC_008823,-0.0857753,0.71
TMEM106A,-0.059923,0.71
OCA2,-0.0314206,0.71
TRIM62,-0.0361131,0.71
SHOX,-0.0586031,0.71
LCN8,0.1393131,0.71
KSR2,-0.0872112,0.71
KRBOX1,-0.0886425,0.711
FAM64A,-0.1721099,0.711
KL,-0.1118748,0.711
XLOC_004626,-0.0527621,0.711
HECW2,-0.0317004,0.711
GGT3P,-0.0606185,0.711
SCARNA9L,-0.0611383,0.711
NAA50,0.0370827,0.711
ND4,-0.0330059,0.711
HM13,-0.0382267,0.711
LOC646278,0.0407568,0.711
OR4D11,0.0512495,0.712
SPHK1,0.0336781,0.712
NMD3,0.0922342,0.712
PCGF6,0.029455,0.712
SLC5A10,-0.0598735,0.712
ZNF630,-0.0433698,0.712
CDHR4,0.076712,0.712
CRIM1,-0.0749254,0.712
FLJ31485,0.0548178,0.712
TTC39A,-0.0340991,0.713
PTH1R,-0.0447448,0.713
NPNT,-0.0838227,0.713
HSBP1,0.0318461,0.713
ZNF735,-0.0419994,0.713
PHAX,-0.0321242,0.713
MPP7,-0.0467013,0.713
RNF138,-0.0306377,0.713
C21orf96,-0.064054,0.713
LOC402160,-0.0968936,0.713
XLOC_003737,0.1154508,0.713
BCL2L13,0.0383168,0.713
ESRG,0.1858052,0.713
AIF1,0.0618162,0.713
SGK494,0.0726874,0.713
FCGR2B,-0.0562029,0.713
SPATS1,0.1022847,0.714
ZNF781,-0.0486827,0.714
CROCCP3,0.0583878,0.714
TEX14,-0.0860555,0.714
SNORA70F,-0.0350511,0.714
GLOD5,0.0969995,0.714
C16orf72,-0.0534405,0.714
CELF2,0.0363777,0.714
ZNF721,-0.0375175,0.714
GMNN,-0.0530998,0.714
SNORD95,0.0547202,0.715
OR52D1,-0.0978,0.715
DDX20,-0.0346237,0.715
QKI,0.0426334,0.715
PLEKHG1,-0.0802317,0.715
SHANK2,0.0453263,0.715
RANBP1,0.061772,0.715
ZCCHC10,0.0342482,0.715
TTLL2,0.1000093,0.715
GPR87,0.0739266,0.715
KRT85,-0.0790473,0.715
CTNND1,0.0406088,0.715
LILRB3,0.06938224999999999,0.7151391598371959
AMPD3,-0.0849084,0.7155370973026458
PGLYRP2,0.0663295,0.716
XLOC_001483,0.0742209,0.716
C1orf55,-0.0656401,0.716
STX17,0.0394942,0.716
KRTAP13-2,0.0697039,0.716
ADSSL1,0.037666,0.716
LOC100506188,0.0528026,0.716
MYEOV2,-0.0846883,0.716
RBBP5,-0.0803372,0.716
XLOC_l2_013972,0.0454473,0.717
ALPK1,-0.0485807,0.717
XLOC_000930,-0.0990785,0.717
LOC100128126,0.0780899,0.717
TUSC1,-0.040447,0.717
XLOC_001525,0.0650155,0.717
FGF10,-0.0470811,0.717
SNORA9,-0.1002412,0.717
TMEM132C,0.0695622,0.717
HIST1H4J,0.0326404,0.718
MBD2,0.0336162,0.718
MANEAL,-0.0363707,0.718
SETD3,0.0324216,0.718
PDHB,-0.028103,0.718
XLOC_005225,0.0550748,0.718
C4orf42,0.041176,0.718
XLOC_l2_004605,-0.0447881,0.718
LCN1,0.0760666,0.718
VPS13A,0.0549357,0.718
UMOD,-0.0604568,0.718
KRTAP4-4,-0.0534519,0.718
LRRC10,0.0418285,0.718
FAM86C1,0.0322938,0.718
FUT11,-0.0419364,0.719
ITFG1,-0.0486296,0.719
C14orf133,0.0327436,0.719
LOC100653233,-0.122879,0.719
ENTHD1,-0.074896,0.719
CALML3,0.0366038,0.719
NR2C2AP,0.036331,0.719
STK17B,-0.040798,0.719
RHOF,-0.0577094,0.719
ID3,0.066423,0.719
LILRB4,0.054164,0.719
TBK1,0.0352636,0.719
FA2H,-0.0796824,0.719
STMN1,-0.0285729,0.719
SPECC1,-0.0317837,0.72
CCDC67,0.0822831,0.72
CHAF1B,-0.0299564,0.72
PLAA,-0.0328853,0.72
CCRL1,0.0706778,0.72
CCDC137,-0.0633349,0.72
TTC33,-0.0389677,0.72
LOC100130348,-0.071235,0.72
SLC1A1,0.0757925,0.72
LOC388813,0.0741773,0.72
CTPS,-0.0345632,0.72
DNA2,-0.070087,0.72
OR5D18,0.119656,0.72
LFNG,-0.092239,0.72
HMGA1P7,0.0741074,0.72
TCL1A,-0.0852686,0.72
PPP2R3C,0.0289237,0.72
HMG20B,-0.0354271,0.72
GORASP2,-0.029692,0.72
RNASEK,-0.0315599,0.721
WBSCR28,-0.1468622,0.721
RSRC1,-0.032916,0.721
KCNC1,-0.0360246,0.721
WDR18,0.0388666,0.721
XLOC_007123,0.116567,0.721
SNORD112,-0.0547363,0.721
KIAA1826,-0.0279149,0.721
AVL9,0.0425919,0.721
SCAMP1,0.034135,0.722
TTTY9A,-0.1924544,0.722
LY6G6E,0.0510767,0.722
MECR,-0.0356106,0.722
HSP90AA2,-0.0943456,0.722
KLHL33,0.0608794,0.722
ERAL1,-0.0327278,0.722
BAMBI,0.0671701,0.722
KCTD13,0.0627421,0.722
LOC642236,0.033748349999999996,0.7223332352822551
CHFR,-0.0346081,0.723
AVPR1B,-0.1076991,0.723
USP18,0.0801078,0.723
SNORD59B,-0.0764448,0.723
REXO1,0.0339249,0.723
CDS1,0.0454524,0.723
FAM181A,0.0455917,0.723
EHF,0.1301017,0.723
CALCOCO1,0.0608993,0.723
FAM47C,0.0911806,0.723
ITLN2,-0.0868586,0.723
SNRPA,0.0475252,0.723
GABBR2,0.0323576,0.723
CLEC16A,-0.0387272,0.723
CCDC113,0.0477887,0.723
XLOC_l2_013029,-0.1017528,0.723
S100A2,-0.0472538,0.723
LOC728190,-0.0410208,0.723
OR2AT4,-0.0473526,0.723
ATPAF1-AS1,0.0451464,0.724
SLC4A3,-0.0440558,0.724
TRPM1,-0.072718,0.724
LOC100294145,-0.0473894,0.724
LINC00254,0.0631397,0.724
ASAP1-IT1,-0.0475932,0.724
SPRR2F,0.0598067,0.724
TMED6,-0.0696298,0.724
WDR1,0.0619028,0.724
C14orf23,-0.0817899,0.724
GDAP1L1,-0.0286631,0.724
LOC100506942,0.1024717,0.724
MON2,-0.0306644,0.724
RETNLB,-0.055154,0.724
HOXB5,0.0572969,0.724
EGLN1,-0.0446778,0.724
DHX37,-0.0333494,0.724
SERPINB6,0.0405218,0.724
WFIKKN2,0.0532019,0.725
XLOC_l2_003897,-0.0424583,0.725
C12orf69,-0.0671438,0.725
OR8J1,0.0656967,0.725
AMELY,0.0779365,0.725
H2AFJ,0.0439439,0.725
NDRG1,0.0362734,0.725
EIF2C1,0.0311343,0.725
DIRC2,-0.0294039,0.725
TAS2R40,0.0711178,0.725
LOC154822,-0.0353881,0.725
TMEM22,0.038504,0.726
KIAA1614,-0.0789128,0.726
CYGB,-0.0527544,0.726
DOT1L,-0.0269279,0.726
SNORD59A,-0.0702205,0.726
RFC5,-0.040238,0.726
ZNHIT2,-0.0335698,0.726
XLOC_008791,-0.135331,0.726
DMKN,-0.059945,0.727
C14orf2,-0.0447129,0.727
GSTA3,0.0590453,0.727
GLUD1,0.0398211,0.727
SGCD,-0.082615,0.727
PTPN9,0.0331232,0.727
POLR2K,0.0274765,0.727
ANKRD30A,0.0817348,0.727
AP3D1,-0.0381771,0.727
NKG7,-0.0691496,0.727
UBXN8,0.0316628,0.727
XLOC_l2_001233,-0.110218,0.727
TRIP12,0.0363855,0.727
SAG,0.074182,0.727
LOC653550,-0.052508,0.727
BACE1-AS,-0.0549958,0.728
S100A11,-0.0475466,0.728
NXF2,0.0739665,0.728
OR52A5,0.0511625,0.728
PRTG,-0.0851452,0.728
XAF1,0.0294429,0.728
SOX18,-0.0821415,0.728
KRBA2,0.0482405,0.728
XLOC_006790,0.0469638,0.728
NF2,-0.0293689,0.728
COX5B,-0.0483993,0.728
ARFGAP1,-0.0274345,0.728
NLRP7,0.1525148,0.729
FAM22D,-0.0424633,0.729
GGA1,-0.0417251,0.729
XLOC_l2_004115,0.0488297,0.729
PORCN,0.0301754,0.729
RPL32,-0.0367273,0.729
NRP1,-0.0320175,0.729
PAG1,-0.0452157,0.729
FAM186B,0.045517,0.729
CFH,0.0439891,0.729
LINC00207,-0.1300212,0.729
ATP13A3,-0.0294532,0.729
LOC729156,0.1250841,0.729
SCTR,-0.1195452,0.729
FSD1,-0.0339781,0.729
ACD,0.0378797,0.729
PRIM2,0.0404533,0.729
LOC100130744,-0.048083,0.729
CYP2W1,-0.0660671,0.729
HECTD2,0.0352088,0.729
ABCF2,-0.0416325,0.73
LRRC37B,-0.0332731,0.73
DEF6,-0.0617755,0.73
CASP7,0.1306837,0.73
MRPL42P5,0.0372767,0.73
RNFT2,-0.0294159,0.73
ANKS1A,0.0545082,0.73
RAB15,0.0326554,0.73
CPXM2,0.0548033,0.73
HIC2,0.0392608,0.73
ITGA8,-0.0807413,0.73
CPA2,-0.0276515,0.73
TRIM10,-0.0473328,0.73
ITPKB-IT1,0.1408435,0.73
HILS1,-0.0814358,0.73
ABI3,-0.0651198,0.73
DIDO1,-0.025756,0.73
ZNF585B,-0.0408112,0.731
ECD,0.0320606,0.731
LOC401286,0.0680727,0.731
GYG2P1,-0.0576239,0.731
KLHL10,-0.0686528,0.731
TFF3,-0.0441615,0.731
LOC100134423,0.0579051,0.731
PPM1F,-0.0436134,0.731
BBS7,-0.048674,0.731
CISH,0.0710416,0.731
ALDH4A1,0.0322954,0.731
CRIPT,0.0349938,0.731
LDHC,-0.0761846,0.731
LINC00313,-0.0525093,0.731
LINC00475,0.0375978,0.732
SELK,0.0316677,0.732
HIPK1,-0.0314627,0.732
DNLZ,-0.0368246,0.732
KRTAP2-4,0.0535532,0.732
IFIT3,-0.0828839,0.732
PDHX,-0.0301008,0.732
PLA2G12B,0.0881121,0.732
LOC389273,-0.0528598,0.732
ACBD5,-0.0764076,0.732
FOXP1,0.0328987,0.732
MAPKBP1,0.0820233,0.732
XLOC_008725,0.0991732,0.732
KIAA0319L,-0.036785,0.732
C12orf60,-0.0308334,0.732
CARM1,0.0401744,0.733
STAB1,-0.1509274,0.733
GOLGA8E,0.0558281,0.733
FER1L6,0.0734786,0.733
ZKSCAN3,-0.0491123,0.733
PCGF3,-0.0317701,0.733
C20orf160,-0.092682,0.733
GPR110,0.0471912,0.733
PCDHA5,-0.0995684,0.733
PRDX3,-0.0486588,0.733
LRRC8C,0.044481,0.733
MEOX1,-0.0386074,0.733
SNAR-I,-0.0485825,0.733
EAF2,0.0469757,0.733
HIST1H4F,0.0320766,0.734
XLOC_002912,0.0585303,0.734
RCE1,-0.0267558,0.734
MOXD2P,0.0852329,0.734
IL5,-0.144873,0.734
ATOH8,0.0610477,0.734
KRTAP9-1,-0.0816027,0.734
XLOC_l2_010014,0.0478138,0.734
CLIP4,0.0340649,0.734
MALL,0.0724545,0.734
XLOC_001543,0.0674362,0.734
PDE4A,-0.0306696,0.734
FAM98A,-0.0330709,0.734
TECPR2,0.030693,0.734
XLOC_l2_000297,-0.1104453,0.734
HCG27,-0.0713178,0.734
CDH16,-0.0891956,0.735
EXOSC3,0.0351249,0.735
VSIG10,-0.0282368,0.735
COL18A1-AS1,-0.0736965,0.735
DIRC1,0.0534184,0.735
FLJ27502,0.1029827,0.735
SNORA45,0.0731163,0.735
BTBD17,0.0483711,0.735
MGA,0.0360351,0.735
LOC84989,0.0537824,0.735
NEU4,-0.0477587,0.735
DDX31,0.0459548,0.735
STRC,0.0383697,0.736
PHF15,-0.093623,0.736
TRIM54,-0.03321,0.736
CYP4X1,-0.0739886,0.736
CHIC1,0.0317896,0.736
ARL10,0.0386044,0.736
TMPRSS11BNL,-0.1459874,0.736
TRAP1,0.0760962,0.736
FOXD4L2,-0.1029371,0.736
KIAA0494,-0.0294784,0.736
EYS,-0.0446753,0.736
SLCO1A2,0.1125458,0.736
FANCG,-0.0275849,0.736
FOXO3,-0.0273029,0.737
FAM176A,0.0371968,0.737
FAM43A,-0.0380245,0.737
TULP4,-0.0437739,0.737
PDIA5,0.0304104,0.737
GPR152,0.0525422,0.737
NXNL1,0.0424469,0.737
SPACA5,0.054798,0.737
LOC100506521,-0.071901,0.737
OR4A15,-0.0750848,0.737
ERI3,0.0357897,0.737
KRT7,0.0410455,0.737
NDUFB8,0.0318459,0.737
NDUFS1,-0.0280883,0.737
GJA3,-0.0587244,0.737
ADAM29,0.02407765,0.7370571449524415
FLJ38379,0.0437345,0.738
LIN37,-0.0298217,0.738
PBX4,-0.0302906,0.738
PCDHGB7,-0.0478485,0.738
SSH2,0.0272539,0.738
PLAGL1,-0.0596635,0.738
TEK,-0.0907946,0.738
ZNF275,-0.0349077,0.738
PLRG1,-0.0290036,0.738
IQCF6,0.0805071,0.738
UBE2S,-0.0292615,0.738
HSPB2,0.1104852,0.738
SLC22A4,-0.0344825,0.738
EIF4E,0.0347844,0.738
RPSAP52,0.0476501,0.739
PLSCR1,-0.0376652,0.739
PKD1L2,0.0513619,0.739
NTRK2,0.0645332,0.739
PPP3CB,-0.0305484,0.739
GLYATL1,0.0681523,0.739
ZNF558,0.0328204,0.739
ZNF567,-0.0281249,0.739
MACROD2-AS1,-0.0674689,0.74
KCNJ5,0.1172612,0.74
CTBP1,0.0369309,0.74
BTD,-0.0662954,0.74
FAM98C,0.0261137,0.74
PHLDB2,0.0469241,0.74
RIMKLB,-0.0257964,0.74
PTDSS1,0.0300233,0.74
FTX,0.0316328,0.74
XLOC_002904,0.0920903,0.741
SPRR2A,0.0658193,0.741
SUPV3L1,0.0332838,0.741
MT1X,-0.0625199,0.741
SLC45A4,-0.0454649,0.741
RBM43,0.0572584,0.741
FTSJD1,-0.0422582,0.741
ZNF260,-0.0389632,0.741
ABLIM3,0.109704,0.741
SLC18A2,0.0756313,0.741
BEST3,-0.0622984,0.741
LOC730811,-0.0673344,0.741
C2orf42,-0.0355308,0.741
SAA2,-0.0872363,0.741
C6orf25,0.0803823,0.741
NPFFR2,-0.0632247,0.742
ATP8B2,-0.0538326,0.742
C12orf71,0.071965,0.742
FMO5,-0.0681004,0.742
CEP192,0.0344709,0.742
TBC1D30,-0.0577406,0.742
LOC285972,0.0623702,0.742
ADAM18,0.0816842,0.742
KLHL12,0.0381504,0.742
DMXL2,0.0283735,0.742
IFNAR1,-0.0306697,0.742
F8A1,0.0280762,0.742
SCOC,-0.0438122,0.742
CR1,0.0713264,0.742
NKX6-3,0.0836344,0.743
WDR24,-0.0256759,0.743
SPATA24,0.0707248,0.743
C1orf192,-0.1220869,0.743
EMX1,-0.0427366,0.743
PAX7,-0.0685997,0.743
PPP6C,-0.030998,0.743
TAOK1,-0.0378188,0.743
PITPNM2,0.0523597,0.743
CCL20,-0.0840215,0.744
AGFG1,0.0415481,0.744
DDX3X,0.0438906,0.744
KRT77,0.1198605,0.744
IL20RA,-0.0438479,0.744
RBM47,-0.0504839,0.744
ZNF768,-0.0333863,0.744
MBD4,-0.030772,0.744
EPT1,-0.0353158,0.744
LMAN1,-0.0361875,0.744
PDGFB,0.066386,0.744
LOC285326,0.0645331,0.745
NEAT1,0.0470863,0.745
SNORD114-16,-0.0382559,0.745
TMEM93,-0.0298153,0.745
DDX4,0.0808868,0.745
NCBP2,-0.0262083,0.745
SVIL,-0.0337198,0.745
CXorf36,-0.0340907,0.745
LOC645553,0.0318661,0.745
HS3ST6,-0.0799927,0.745
PHACTR1,-0.0568984,0.745
CCL7,-0.0712814,0.745
WISP2,-0.0618284,0.746
CACNG4,-0.0276446,0.746
XLOC_002653,0.1324638,0.746
AQP9,0.0443184,0.746
OR8B4,0.0823992,0.746
CD97,0.0386746,0.746
STIM2,-0.0304763,0.746
TTK,0.0664186,0.746
ZNF564,0.0313128,0.746
CCDC90B,0.0377169,0.746
