GENE_SYMBOL,logFC,P.Value
PCDHB13,-0.053,0.91710203
TMEM143,-0.00967,0.91711036
TTLL5,0.0175615,0.9171120081940687
C9orf40,-0.0233,0.917130904575524
PWWP2A,0.02222,0.9171848734947843
TAF9B,0.0229,0.91719778
LYZL2,0.0684,0.91720499
GPR133,0.0013000000000000002,0.917219984694002
STK32A,0.00628,0.91725455
FLJ13224,-0.02655,0.9172778611151372
KRTAP20-1,0.0581,0.91728135
FLJ40536,-0.0035499999999999993,0.9173463313417489
PIM3,-0.00723,0.91736685
LOC100129060,-0.0558,0.91746998
IFI30,-0.0076,0.91748922
IL10RB,0.0145,0.91752207
VAV2,-0.07535,0.9175550146334779
LOC100129408,-0.00545,0.91756603
CMPK1,-0.007800000000000001,0.9176294763351771
LRRCC1,-0.072,0.917668
C10orf55,0.00541,0.91768183
LGALSL,0.0114,0.91771036
CELF5,-0.02125,0.917735891380076
LDLRAD2,0.00579,0.91777042
MGC45922,0.015,0.91782503
CR1L,-0.00554,0.91789202
CCDC114,0.02149999999999999,0.9178965889509653
RBMX,-0.1789333333333333,0.9179022596006132
PNPT1,0.008900000000000002,0.9179067898104658
ATP5D,0.00703,0.91791181
PRDM14,0.0598,0.91792591
RUFY3,0.0355,0.91796887
FAM153A,-0.06899999999999999,0.9179702538452965
PDE4C,0.035,0.91797784
SULT2B1,-0.0366,0.91797928
PPAT,0.0366,0.9179903206685878
DLD,-0.0213,0.91801394
HIST1H4H,0.0143,0.91807039
OR51E2,-0.00543,0.91809122
GNG4,-0.0224,0.9181431028597603
PSD,-0.0511,0.91815766
TMEM145,0.011300000000000001,0.9181597196869129
MAP7,-0.10735,0.9182462461739512
UPK1A,0.0116,0.91838834
XLOC_011036,-0.02485,0.9184036986081036
CCNT2,0.0314,0.91841341
XLOC_003863,-0.0148,0.91842971
CHAC2,-0.0132,0.91843981
C7orf58,0.020300000000000002,0.9184450192606731
LOC400958,0.00534,0.9184799
LOC100129413,0.0057,0.91848393
OR10Z1,0.00568,0.91849352
FAM60A,-0.0179,0.918514504560016
SCN8A,-0.031249999999999997,0.9185461682242727
LOC100131180,0.0305,0.91858598
SNAR-E,-0.0236,0.91862682
REM1,0.0446,0.91864463
LRRC10B,0.025355,0.9186687541786952
CYP7A1,0.029,0.91876156
FTSJD1,0.0111,0.91878519
C1orf195,0.00535,0.91878667
DARS2,0.021,0.91885997
LOC100130778,0.00567,0.91887232
TREX2,-0.0455,0.91892117
PTRH2,0.0159,0.91897645
CDKAL1,0.027950000000000003,0.9189871087283036
LOC731789,-0.02216,0.9189888818816274
PRTN3,0.0448,0.91900358
MRPL37,0.03735,0.9190052434903265
TSFM,-0.0194,0.91902853
ADPRHL2,0.00933,0.91903221
VAMP3,0.026350000000000002,0.9190353464209948
NDUFS6,0.00733,0.91922499
PPP1R2P9,0.0055,0.91922961
EXOG,0.054650000000000004,0.9192565553281056
OR2T11,0.00538,0.91927159
SERPINF1,-0.00663,0.91929309
IFNG,0.00541,0.91929895
TMEM132C,-0.00546,0.91934451
C2orf89,0.0315,0.9193504076792492
FAM177B,-0.0419,0.91935257
CA5BP1,0.03795,0.9193766456695123
LOC645967,-0.0292,0.91940324
MS4A6E,-0.0053,0.91942607
SOX3,-0.0558,0.91944046
GLIPR2,0.015649999999999997,0.9194464704602161
LCE1B,-0.0447,0.91954422
TNFRSF18,0.0673,0.91960631
SDF2,-0.00807,0.91961793
LETM1,0.02595,0.9196192295947567
VTA1,0.007149999999999998,0.9196477431561386
NAA40,0.0395,0.91967861
UMPS,-0.0131,0.91969296
H1FX-AS1,0.0209,0.91987162
SEMA3A,-0.00594,0.9199057
FAM157A,0.00552,0.91993162
ND6,-0.0407,0.91993572
GYG2,-0.019045,0.919979714190718
EXOC1,-0.0206,0.91998195
VILL,0.0333,0.9200025
WHSC1L1,0.060721,0.9200096582440754
C19orf44,0.0331,0.92007927
AGGF1,0.0132,0.92008032
C14orf48,-0.12674333333333335,0.9200853509786884
LOC401296,-0.00532,0.92011662
LOC729603,0.0173,0.920127
WIF1,-0.00526,0.92014198
PHF21A,0.0298,0.92014278
FAM138E,0.0247,0.92017295
GNG5,0.0063,0.92018055
C2orf47,0.0071,0.92018555
EVI5,0.00715,0.9201949408970143
ZDHHC19,-0.0606,0.92023876
ARHGEF9,0.050199999999999995,0.9203462070275847
XKR9,-0.0183,0.92037952
C6orf195,0.0112,0.92045735
ZNF555,-0.01065,0.9204791863982437
FBXW5,-0.00917,0.92056899
SSX3,0.06770000000000001,0.9205745181692699
LOC729305,0.2569,0.9205843019515607
ADAT2,-0.06155,0.9206022358153851
NFE2,-0.0504,0.92062776
BNIP3,0.00773,0.92063525
DDIT3,0.0107,0.92064095
ASF1A,0.0502,0.92064985
RPL10A,-0.018685,0.9206571887498607
ZNF876P,0.0438,0.92066423
XLOC_012686,0.2735,0.9206789258872159
C9orf163,-0.0376,0.92070325
SLC38A5,-0.013,0.9208719
CD63,-0.0114,0.92097442
PCIF1,0.0192,0.920976
WDFY4,-0.097775,0.9210046413456244
NUPL2,0.027985,0.9210252801198743
MYOM3,0.0677,0.92109077
EXPH5,0.0181,0.92111785
HRNR,0.0059,0.92113802
RBMS3,0.00937,0.92120494
APP,-0.08205000000000001,0.9212813201235104
LOC401442,-0.0053,0.92133677
LOC729987,-0.00515,0.9213638
XLOC_010204,-0.0275,0.92136743
PAPSS2,-0.0105,0.92144549
XLOC_010503,0.0722,0.92157323
SEPX1,-0.00583,0.92157849
CD164,0.03536665,0.9216209819677131
GRHL2,-0.0855,0.9216684543785034
MRAP2,-0.0137,0.92166914
EME2,-0.007800000000000001,0.9216981182818027
GPR152,0.03,0.92172457
CHRFAM7A,-0.05555,0.9217288281970042
ZNF788,0.1047,0.9217306786816043
CD74,0.0121,0.9217415
LINC00442,-0.0338,0.92176712
FAM71E1,-0.0059,0.92182524
KRTAP3-1,0.0785,0.9218558834686786
PRLH,-0.0328,0.921888
P4HA2,-0.0268,0.9219705698104184
FMN2,-0.10036666666666666,0.9219739906240858
ARMCX3-AS1,0.0519,0.92201419
ANKLE2,0.04375,0.9220148759958091
PCMT1,-0.025223333333333337,0.9220222294185669
SUMF2,-0.0129,0.92202839
LOC729668,-0.0133,0.92204909
GSX1,0.0389,0.92206414
LRRC37BP1,-0.012040000000000004,0.9221710171100849
TRPC6,-0.0417,0.92220154
CNTNAP3B,-0.0025499999999999967,0.9222080987935438
LOC645984,-0.0692,0.92221493
NTNG1,-0.15499400000000002,0.9222267235975907
ZBTB33,-0.017,0.92223291
TSL,-0.0287,0.92228141
SLC13A2,-0.0279,0.922413
NPHS1,0.021,0.92241524
SEP15,-0.013015,0.9225070550709608
MRPS5,-0.014899999999999998,0.9225146392953845
HOXA5,-0.046,0.92271359
CSN1S2BP,0.00506,0.92272413
EFR3A,0.0066,0.92275498
XLOC_001148,0.00514,0.92279832
URB1,0.03105,0.9228196117190399
TSPAN10,0.1505,0.9228733492606198
TCEB1,0.00953,0.92297288
LOC440970,-0.00516,0.92300638
ZNF121,0.0185,0.92301767
RBBP6,0.017,0.92306957
C12orf10,0.0057,0.92314637
SCARNA17,0.0243,0.92317454
PNPLA2,0.0334,0.9231861815291356
ISPD,0.006499999999999999,0.9231888293167978
C20orf30,-0.0083,0.9232024938690825
TMEM95,-0.064,0.9232584
RRAS,0.00793,0.92327264
LOC100130992,-0.00517,0.92328609
ARHGEF6,-0.0327,0.92331414
SKP1,0.010199999999999999,0.9233236351500987
RNF39,-0.0113,0.9234552
TCTE1,0.0493,0.92346376
TRA2B,-0.03103333333333333,0.9235042465411083
ATXN7L2,0.0379,0.92353058
ITPR3,0.0204,0.92354711
PION,0.0303,0.9235496572897623
MTUS1,0.05655,0.9236102889945703
DTX2P1-UPK3BP1-PMS2P11,0.0207,0.9236248490131609
SLC6A5,-0.0315,0.92364554
PRR23C,0.00506,0.92372898
LGALS1,-0.0058,0.92374188
LOC100132368,-0.0584,0.92374229
KDM3A,-0.0254,0.92374367
DLEU7,0.0132,0.92375217
NOSIP,0.00633,0.92380626
FTMT,0.065,0.92381259
ARHGEF16,-0.00627,0.92391
OTUD7A,-0.0146,0.92394388
MMP19,-0.02846,0.9239841143831115
CCL24,0.0206,0.92398562
VEGFA,-0.04005,0.9241467846523709
ZNF7,-0.009349999999999999,0.9241522986255626
NRXN2,-0.0134,0.92418435
GPR158,0.0364,0.92423052
FGD6,-0.0189,0.92423237
SLC39A6,0.0075,0.92430051
HAT1,0.00797,0.92438874
C16orf11,0.0054,0.92441338
MVP,-0.0067,0.92442795
TRPM2,-0.0304,0.92443072
ALMS1,0.0456,0.9244689129664774
LGI2,0.12707,0.9244852192675146
DDR2,0.0151,0.92449269
HTATIP2,-0.075965,0.9245230496084298
SLC35E1,0.029056666666666665,0.9245918827004154
LOC414300,0.00536,0.92463486
C17orf97,-0.0125,0.92466423
GOSR2,-0.0238,0.9247066322359925
SFRP4,0.0396,0.9247781
JHDM1D,0.0386,0.9247903349695346
SCRN1,0.0456,0.9248738480539411
EFR3B,0.13174999999999998,0.9249269004678093
FAM107B,-0.05226666666666666,0.9249297924280809
LOC401177,0.005,0.92493259
RN18S1,0.0644,0.9249567
SLC30A8,0.0554,0.92496827
TBL1XR1,0.03315,0.924984500579068
LSM2,0.0019500000000000003,0.9249998050985686
HIP1,0.05255,0.9250066121464945
NPEPPS,-0.06586666666666667,0.92506822894073
LOC90834,0.0055,0.92507384
TXNDC8,0.0067,0.9250929930498142
ARHGEF4,-0.14818666666666666,0.9251116742950005
LOC100134365,0.005,0.92512825
LOC285778,-0.00499,0.92514535
RPL29,-0.023975000000000007,0.9251752012831288
PGK2,0.00514,0.92525754
KIF3A,-0.07155,0.9252852305661619
SLC46A2,0.0049,0.92533858
SAMD11,0.0211,0.92535349
DNM1P46,-0.045426,0.9253810916370279
ATP6V1H,-0.02,0.92538194
LOC100287221,-0.00504,0.92539501
SRP14,-0.00613,0.92539937
EYA3,0.0051,0.9254420169771232
C4orf11,0.0139,0.92560857
CNNM2,0.1011,0.9256177670830517
ARHGAP29,-0.05595,0.925621782689782
ARSH,0.0268,0.92565546
TMX1,0.0151,0.92566559
FCRL6,0.16203,0.9257237919423912
CHGB,-0.0175,0.92574923
ASB4,-0.0004499999999999999,0.9257695668820958
C9orf173,0.08465,0.9258029428358934
SLC12A2,-0.00993,0.92581122
MATN1,-0.0882,0.9258125424593115
DKFZP547L112,-0.036,0.92584134
PDE3A,-0.00494,0.92590664
LOC645591,-0.005,0.92595756
AP2B1,0.0186,0.92597139
FAT3,-0.109545,0.9259770512802309
SUV39H2,0.0129,0.92597832
SAMD7,0.0553,0.92607883
CRNN,0.0167,0.9261102
GOLGA8A,-0.07505,0.9261439595712191
XLOC_001824,-0.012433333333333333,0.9261748837627519
TBC1D8,-0.00787,0.92618124
AFMID,-0.057433333333333336,0.9261846331491869
POT1,-0.084,0.92620883
CHP2,-0.0347,0.92621147
TMEM156,-0.0603,0.92627612
LOC100129115,0.036,0.92628351
HEATR7B1,-0.0931,0.9263388672064189
PRDM9,-0.14005,0.9263677263869787
HSP90AA2,0.0385,0.92638091
PHLDA1,0.1135,0.926382482955407
C19orf63,0.027299999999999998,0.9263903793348817
FLJ46320,0.00492,0.92639237
LAMC3,0.12140000000000001,0.9264066323096025
LDOC1L,0.0174,0.92651744
GNL1,-0.061316499999999996,0.9265315784590646
OR5K1,0.00488,0.92657088
ZNF420,-0.07096666666666666,0.926582596942574
LOC100130093,0.00907,0.92660951
RAD52,-0.0232,0.92662531187092
TMEM39A,-0.0168,0.92664263
C6orf89,-0.03147666666666667,0.9266966720320577
LOC643542,0.0051,0.9267445
WDR24,-0.020165000000000002,0.9267822251836406
HSDL1,-0.0177,0.92678792
LOC100130370,-0.0451,0.92679958
ASB15,-0.0303,0.92683195
WDR91,-0.0433,0.9268392293721429
USP44,-0.0522,0.9268408
XLOC_002130,0.0829,0.92689063
HCST,0.00984,0.92692556
LOC100130264,-0.0288,0.92692653
THEG,-0.0251,0.92694933
FOXE1,0.00481,0.92699786
HTN1,0.0551,0.92701319
ARCN1,0.044899999999999995,0.9270346336614802
LOC286190,0.00501,0.92709613
C10orf58,0.02465,0.9271513364000104
SCML4,-0.022966666666666663,0.9271666224079393
ZFR2,0.0568,0.9272509
LPIN1,-0.004566666666666665,0.9272733218479647
TGIF1,-0.0953,0.9272935166781094
ZNRF1,-0.0101,0.92729731
LARP4,0.0232,0.92730604
JMJD7-PLA2G4B,-0.00834,0.92733348
SLC6A4,-0.017050000000000003,0.9273540010203057
LOC348840,0.0438,0.92736468
NBLA00301,0.00484,0.92736978
SLC10A2,0.00498,0.92739508
TRAPPC2L,0.0162,0.92743356
FBXO24,0.07915,0.9274933022722476
GRM6,-0.004705,0.9275458794226262
GABRG3,0.00486,0.92755156
KRTAP22-2,0.0048,0.92755711
PHLDA2,0.016,0.92756184
FLI1,-0.0123,0.92757568
TRIM26,0.011,0.92759034
C14orf56,-0.0517,0.92759801
TRIM40,0.0297,0.92760709
IL1F10,-0.0327,0.92761571
LOC641365,-0.00477,0.92762113
CCDC105,-0.00492,0.9276225
RHOBTB2,-0.00756,0.92766655
KRT72,0.00487,0.9276753
CRX,-0.0879,0.92773969
CXorf27,-0.0182,0.92776074
GIMAP5,0.0273,0.92778974
SEPT2,0.012933333333333331,0.9277912042281192
LOC100132832,0.0096,0.92783296
ZNF671,-0.0628,0.9279471050377289
LOC200830,-0.0367,0.92799001
LOC285419,-0.00495,0.92799929
LOC93622,-0.00698,0.92802592
OTOA,0.06535500000000001,0.9280993997669617
LOC441455,0.0131,0.92810877
GPX7,-0.0267,0.92811817
UBXN2B,0.0203,0.92818925
LOC100128077,-0.0114,0.9282211534098509
NLGN1,0.0008000000000000004,0.9282819456416458
ZNF177,-0.0347,0.92831237
C1orf112,0.00755,0.928316
LOC100009676,-0.03194,0.9283361458522693
THNSL2,-0.0005500000000000001,0.928347010085668
ZBTB20,0.0825,0.9284020603602752
SCRIB,0.009,0.92840828
SDHAF2,-0.00487,0.92844006
LOC100128343,-0.0247,0.9284849
USP12,0.00769,0.92863288
LOC284889,0.0123,0.92868134
ZNF131,-0.0117,0.92868676
DUX4,0.0015999999999999986,0.9286886906362675
C1RL,-0.0236,0.9287021241292435
GBX1,-0.00467,0.92873952
C2orf90,-0.00467,0.92875095
ALPPL2,0.0106,0.92878031
CYS1,0.0745,0.92878917
LOC100133331,0.005850000000000001,0.9287978195514776
INADL,-0.0171,0.9288384972380208
RABL5,0.00851,0.92884255
PHYHIPL,-0.0122,0.928867
LOC100129463,0.0188,0.92890224
ZNF91,0.0228,0.92893443
XLOC_002569,0.00474,0.92901366
MKI67IP,-0.0023,0.9290166760878145
QRFP,0.09085,0.9290327430893388
PARP4,0.04235,0.9290860289291465
NTM,0.0519,0.9291502939870958
RAP1GAP,0.04373333333333334,0.9292150114346795
ADM2,0.02035,0.92928241565291
PKD2L1,-0.046900000000000004,0.9292961436439265
FCAR,-0.10681,0.9293082412141854
FLJ46300,-0.0373,0.92932087
TTTY14,0.0161,0.92936507
RAB32,0.0101,0.9293762
C5orf45,-0.0217,0.92938598
BRF1,-0.032600000000000004,0.9294073722315412
LRRC2,-0.14255,0.929413942148261
ZIC5,0.0112,0.92957031
NXPH1,0.00476,0.92974903
CD44,-0.011,0.92989053
C17orf79,0.0133,0.92989638
MID2,-0.00892,0.92994416
CRLF1,-0.0113,0.92995983
TOR1B,0.004700000000000001,0.9299706810643418
KIAA0247,-0.00593,0.93001345
HMGB2,-0.0125,0.93002804
XLOC_005464,0.0508,0.93003302
SH3GL2,-0.0192,0.93006463
UBE2NL,0.00967,0.93015559
HCN3,-0.0248,0.93016164
EXD2,-0.0231,0.9301824
FMN1,0.0352,0.93018934
CNGA2,0.00461,0.93023692
UGT2B10,-0.0186,0.9302849
KRTAP10-2,-0.0347,0.9302996
LOC100132612,-0.0466,0.93030172
TRPC3,-0.0314,0.93030921
UCKL1-AS1,-0.0154,0.93033774
MAPK8IP1,0.017,0.93037091
C6orf1,-0.00623,0.93039719
LOC100129973,0.0404,0.93040522
XLOC_002249,-0.0259,0.93043355
ZNF2,-0.0339,0.9304550648227761
GDNF,0.476875,0.930533839893297
LOC100129138,-0.0245,0.93056615
CECR5,0.00623,0.93061231
MECP2,0.03403333333333334,0.9306261390699337
XLOC_005849,0.02423,0.930679440976877
GLYATL3,-0.061695,0.9307527911783974
TMEM120B,-0.044199999999999996,0.9307754282046021
CAPN2,0.00553,0.93079859
AIP,-0.00573,0.93081907
NEURL4,-0.0112,0.93085855
FUZ,-0.00754,0.93087134
HLA-DQB1,0.007124999999999998,0.9308783158545195
LOC644277,0.046,0.93088668
CSPP1,-0.00975,0.93091903
UTP23,-0.038114999999999996,0.9309389454673861
CS,0.00543,0.93097752
LOC149950,0.0459,0.93098564
GHSR,0.0266,0.93101193
LOC727924,0.00482,0.9310184
SMEK2,-0.0177,0.93113457
ATP8A2,0.039619999999999995,0.9311435758676787
C10orf118,-0.029150000000000002,0.931193261416633
MARK2,0.0095,0.9313022100728858
LOC255411,0.00457,0.9313604
MS4A14,-0.11159999999999999,0.9313864914127137
GNB5,0.0156,0.93139666
DRP2,0.00564,0.93140419
SHOX,-0.0473,0.93142385
PLCB1,-0.032850000000000004,0.9314584566541889
LOC389033,0.0331,0.93149548
C1orf74,-0.0155,0.93149925
HERPUD2,0.0116,0.93164305
FLJ42709,-0.0616,0.9316778313024292
JPH2,0.02125,0.9318655641506819
SLA2,-0.0353,0.9318729685448723
APCS,-0.00797,0.93188131
SLC43A1,-0.00467,0.93188386
OVCH1,0.00473,0.93192358
SDPR,-0.0447,0.93195218
TSTD2,0.1424,0.931992693382683
OMA1,-0.02775,0.932052179263066
MUC12,-0.016393333333333333,0.9321837759908352
XLOC_012852,0.012833333333333334,0.9321938918898369
YY1AP1,0.09811650000000001,0.9322101052326818
CNST,0.0583,0.9323062422196305
OR51B2,0.0051,0.93237684
TNFRSF1A,0.0308,0.93238739
OGFRL1,0.0132,0.9324643
FOXI2,0.0399,0.9324821
C1orf100,0.0339,0.93248356
C18orf15,-0.0375,0.93251369
DNAJB8-AS1,0.0047,0.93257435
VAMP7,0.00593,0.93260461
TTK,-0.0389,0.93261009
KIR2DL4,0.17676499999999998,0.93261151631518
JAG2,0.0336,0.93263567
HIST1H2BL,-0.00523,0.93274849
C19orf40,0.0224,0.93276972
EBLN1,0.0149,0.93280564
XLOC_001906,-0.0448,0.9328089
NEUROD1,0.00463,0.93285777
SHMT2,-0.00837,0.93289918
AIRE,-0.0213,0.93291292
XLOC_004803,0.15433333333333335,0.9329258524167
LOC84856,-0.0133,0.93293812
DIS3L2,0.04616,0.9329601800330773
MRPL23-AS1,-0.0046,0.93299101
ALDH1L2,-0.0426,0.93311451
NFIC,0.0534,0.9331148260148641
LOC100130705,-0.0324,0.93317331
ZNF259,0.0102,0.93317998
OR5K2,-0.00441,0.93318771
STC2,0.0451,0.93321838
LOC100192426,0.00489,0.93323334
NOTUM,-0.007384999999999999,0.9332665701860543
MYH14,0.0259,0.933281282436578
DEFB105B,-0.0508,0.93328911
CDKN2AIPNL,-0.023565,0.9333066024888775
PDZD8,0.014,0.93345161
RLTPR,-0.02951,0.9334651469014889
NEK1,0.063125,0.9335041216510805
ZNF236,-0.049949999999999994,0.9335522778838707
CSH1,0.05965,0.9335560630258146
YBX2,0.0266,0.93356573
LOC286359,-0.00438,0.93358029
LOC643401,-0.0406,0.93359938
LOC730183,0.0152,0.93367379
CD300A,-0.0451,0.9337345165787065
NFATC4,-0.0285,0.93375472
CT47A11,-0.13405,0.9337598670929491
C9orf146,-0.0212,0.93377154
LOC339894,0.016,0.93382052
LOC100128811,0.0342,0.93387793
KIAA0564,-0.0292,0.9339188797022355
TRAF3IP2-AS1,0.0352,0.93392911
TERT,-0.0102,0.93395116
OR52K1,-0.0044,0.93400749
OR10R3P,0.0115,0.93413678
C10orf26,-0.0133,0.93415193
HNRNPA2B1,-0.010456666666666664,0.9341649655162407
RPS6KB1,-0.010099999999999998,0.9341911140986495
DTX3L,0.00522,0.93422017
USP33,0.00683,0.93423268
C9orf71,-0.0145,0.93427751
XLOC_010889,-0.00433,0.93427966
C8orf37,-0.0359,0.934285798507132
GNB4,-0.0278,0.93431143
LRRC27,0.0148,0.9343491399718248
POLE4,0.027334999999999998,0.9344347637928891
MYOT,0.0184,0.93450077
AVEN,-0.00457,0.93450849
KIAA1429,0.02675,0.9345130539775934
ABCA11P,0.0209,0.93453284
WNT2B,-0.0511,0.93454427
PPP1R14A,-0.09365,0.9345668408648276
PACRG,-0.0124,0.9346217
AP2S1,0.00793,0.93477709
TMCO7,0.00823,0.93479312
PLD1,0.0206,0.93481543
SLC17A5,0.00145,0.9348376913243657
IL18RAP,0.039400000000000004,0.9348956752960068
C12orf65,0.0096,0.93491672
KRT14,-0.0354,0.93492144
HOTAIR,0.0044,0.93499764
HGSNAT,0.18215,0.9350069775003185
PDCL3,0.0124,0.93503487
RAB9B,-0.11395000000000001,0.9350489254771213
AFF2,0.08733333333333333,0.9352151652764679
CLIC4,0.029733333333333334,0.9352407440030679
LOC100133106,0.0043,0.93524848
TFB2M,-0.00727,0.93526345
NCOA4,0.02465,0.9352964669679096
TTC31,0.00804,0.93532509
CLPS,0.0136,0.93535066
SLC4A11,-0.00751,0.93537234
CD160,-0.08785,0.9353939007777086
TMOD3,0.00587,0.93543224
MORN4,0.028199999999999996,0.9355093286511401
OR2B2,0.0254,0.93558162
OR4S2,0.00424,0.93561693
LOC283854,-0.0269,0.93561695
CNTFR,-0.0348,0.93563078
XAGE-4,-0.057745,0.9356662935455686
GMDS,0.015085,0.9356750109687438
MEI1,0.025,0.93567627
NUP205,0.00543,0.93569392
ZNF154,-0.030549999999999997,0.9357453660537749
KIAA1210,0.00443,0.93575184
INSL5,0.00449,0.93583882
DPCR1,-0.0353,0.93591257
CHMP4B,-0.0417,0.93592597
LRRC30,0.0354,0.93593621
OSBPL3,0.013785000000000002,0.9359761723581606
UBAC1,-0.00507,0.93612841
PAX6,-0.078325,0.9361687568135069
LOC100129297,0.00445,0.93618273
SGK494,-0.016550000000000002,0.9361830457729079
RAPGEF1,-0.08330000000000001,0.9361953404186777
GLE1,0.017,0.93620498
LUC7L,0.0024999999999999988,0.9362267351387149
OR9K2,-0.0043,0.93623652
CHD7,-0.0144,0.93636737
HR,0.1048,0.9363704098426798
GPR107,0.0061,0.93638738
CCDC165,0.0236,0.93646101
MICB,0.03455,0.9364891174585431
CCDC144A,-0.005860000000000002,0.93649863569737
ACO1,0.0108,0.93652111
LOC253805,-0.0116,0.93652847
MRPS10,0.00673,0.93654403
PPYR1,0.0231,0.93665604
PTPRS,0.02455,0.9366926692095322
ZDHHC6,-0.0202,0.93676299
INO80,-0.006600000000000002,0.9367721237543607
NOTCH2,-0.015265,0.936772582786308
ERV18-1,0.00444,0.93683962
RBM23,0.04815,0.936861189394601
ZNF431,-0.00418,0.93686412
KRTAP10-1,0.0135,0.93689661
SSTR5,0.0282,0.93692967
ZNF804B,0.00439,0.93696647
KCNH7,-0.00442,0.93698179
KRT32,0.034,0.93698348
LOC442132,-0.027075,0.9370955417251517
TMEM154,-0.0336,0.9371111103633344
ZSCAN20,0.023905,0.9371404272768137
USP51,-0.0278,0.93716659
TECTA,0.0337,0.93716699
DUSP1,-0.00877,0.93720023
UBE3B,-0.05246666666666666,0.9372096383176596
KIRREL2,-0.08905,0.9372272686939679
CECR2,-0.14573333333333335,0.937341429746259
FH,-0.0061,0.93742519
HSBP1L1,0.00503,0.9374328
LCK,0.03865,0.9375091447228852
C16orf59,0.0052,0.93752882
C1orf96,-0.03885,0.9375411788093989
DCAF15,0.0143,0.93760892
RNPS1,-0.0079,0.9376617
PLAC9,-0.0305,0.9376836061590538
SPAG4,-0.01,0.93770114
ZNF192P1,0.0182,0.93775849
SNTN,0.0278,0.93776046
TMEM163,0.00411,0.93787643
GAN,-0.00679,0.93787674
CREB5,0.00612,0.93794604
DSPP,-0.160565,0.9379584270919648
ADORA2B,0.0232,0.93798085
SAA3P,-0.0356,0.93800487
LOC153469,-0.00429,0.93806194
FPR1,0.0276,0.93810819
LOC100506190,0.0114,0.93811469
TMEM186,0.0105,0.93812048
TIMM23,0.02715,0.9381588499295348
CHRDL1,-0.07721,0.9381758594153926
CRABP2,0.04725,0.9382938927322055
PPM1F,-0.021175000000000003,0.9383113313968335
IGLL1,-0.04530000000000001,0.9383842924429008
LOC284578,-0.00409,0.93840339
TNFAIP8L3,0.0235,0.93841872
FAM115A,0.05636666666666667,0.9384658025627648
PDYN,-0.00403,0.93853168
DUSP8,0.04424666666666666,0.9385478757670255
LOC100133039,0.0587,0.93860261
NUMA1,-0.00737,0.93867218
NR2E3,-0.06334999999999999,0.9387383086627936
OR4Q3,0.02215,0.9388384287428505
STAB1,0.0387,0.93884785
OR2A2,-0.0331,0.93896465
KIAA1324,-0.12306666666666666,0.9389805846180422
ZNF444,0.00653,0.9389886
LOC100507205,-0.0298,0.93900893
LOC100129620,0.059,0.93902938
LOC254100,-0.0132,0.9390954
PYCR1,0.069435,0.9391227529669427
MATN4,-0.0252,0.93928382
C7orf64,-0.0217,0.93929652
CES1P2,0.0271,0.93929765
PLXDC2,-0.0179,0.9393809
CYGB,-0.00947,0.93941507
SWT1,-0.0106,0.93943407
GUSBP11,0.03315,0.9394341819715964
NANOGNB,0.00419,0.93943753
SCARNA5,0.00923,0.93944807
AQP12A,-0.00417,0.93951844
TBC1D14,0.00797,0.93963326
BMP8A,-0.00501,0.93964549
GRHL3,-0.07375000000000001,0.9396525350493251
LCE3E,-0.0381,0.93965312
WSCD1,-0.0162,0.93965442
KRBA2,0.0165,0.93969243
PLXNA2,-0.0317,0.93973557
NT5E,-0.01275,0.9398158005610758
KDM5A,0.00414,0.93986835
PFAS,-0.0113,0.93987577
MASP2,0.0169,0.9399033035519611
PRAMEF20,0.00415,0.93991648
SOAT1,0.0126,0.93993455
NAALADL1,0.0297,0.93994281
RBM6,0.016,0.93995269
FAM84A,-0.018800000000000004,0.9399830562307219
SLFN14,-0.0043,0.94000894
LINC00294,-0.0131,0.94004172
NFS1,0.008565,0.9401032090667257
CSNK1G3,0.00465,0.9401979083420656
LOC730441,-0.0293,0.9402127
SMCHD1,-0.03689,0.940290923286657
DHRSX,-0.016449999999999996,0.9403642893789692
VWC2,-0.00411,0.94038278
NCAPG2,-0.0235,0.94042574
GTPBP2,-0.05895,0.940451663212481
BTNL8,-0.034249999999999996,0.9404788094007239
RFPL3-AS1,-0.0188,0.94055188
CEACAM3,0.021349999999999997,0.94055964342037
RPL7A,-0.00543,0.94057579
SOX21,-0.0319,0.94059381
CUL1,0.00503,0.94060348
DNMT3B,-0.030449999999999998,0.9406217952934738
DDAH1,-0.00427,0.94063012
OR13F1,0.00413,0.94067689
LINC00322,-0.0307,0.94071707
FAM108B1,-0.017499999999999998,0.940727503095736
POTED,-0.008595,0.9407662939244125
ULK2,-0.21363333333333334,0.9407912106024131
SP9,0.011750000000000002,0.940814316899329
ZBTB8A,-0.00901,0.94084452
DDX28,0.0042,0.94085433
ACPT,-0.0253,0.94091631
LCLAT1,-0.10883666666666668,0.9409797760347057
LYPD2,0.0459,0.9410392
PRAMEF19,-0.00467,0.94105255
CCDC48,0.02225,0.9411000628647264
C8orf50,0.0317,0.94110393
ZNF853,-0.00397,0.94112723
PEF1,0.00627,0.94118666
KCNG2,0.00412,0.94120192
LOC729177,0.00403,0.94125125
SPINK2,0.00405,0.94125137
RBMY1B,-0.11947939999999999,0.9412664525404801
EHMT1,0.019466666666666667,0.9413203700028017
SOST,0.015,0.941331
RNASE13,-0.0227,0.94133588
LOC728196,-0.00388,0.94139834
